
load saved data
load saved data
TRAIN [1747/10000] Loss: 0.0476 (0.2545) Acc: 90.763% LR: 9.831e-06 Time: 0.193s,   41.46/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1748/10000] Loss: 0.0546 (0.2544) Acc: 90.768% LR: 9.831e-06 Time: 0.192s,   41.66/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1749/10000] Loss: 0.4236 (0.2545) Acc: 90.766% LR: 9.830e-06 Time: 0.194s,   41.18/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1750/10000] Loss: 0.1122 (0.2544) Acc: 90.771% LR: 9.830e-06 Time: 0.194s,   41.29/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1751/10000] Loss: 0.0218 (0.2543) Acc: 90.777% LR: 9.829e-06 Time: 0.195s,   41.03/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1752/10000] Loss: 0.0190 (0.2542) Acc: 90.782% LR: 9.829e-06 Time: 0.190s,   42.12/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1753/10000] Loss: 0.3528 (0.2542) Acc: 90.773% LR: 9.828e-06 Time: 0.189s,   42.27/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1754/10000] Loss: 0.0295 (0.2541) Acc: 90.778% LR: 9.828e-06 Time: 0.188s,   42.45/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1755/10000] Loss: 0.0296 (0.2540) Acc: 90.783% LR: 9.827e-06 Time: 0.191s,   41.95/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1756/10000] Loss: 0.0997 (0.2539) Acc: 90.789% LR: 9.827e-06 Time: 0.192s,   41.70/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1757/10000] Loss: 0.0695 (0.2538) Acc: 90.794% LR: 9.826e-06 Time: 0.192s,   41.76/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1758/10000] Loss: 0.0337 (0.2536) Acc: 90.799% LR: 9.826e-06 Time: 0.193s,   41.47/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1759/10000] Loss: 0.4247 (0.2537) Acc: 90.797% LR: 9.826e-06 Time: 0.192s,   41.68/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1760/10000] Loss: 0.3759 (0.2538) Acc: 90.795% LR: 9.825e-06 Time: 0.194s,   41.25/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1761/10000] Loss: 0.0308 (0.2537) Acc: 90.801% LR: 9.825e-06 Time: 0.192s,   41.66/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1762/10000] Loss: 0.3406 (0.2537) Acc: 90.799% LR: 9.824e-06 Time: 0.192s,   41.65/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1763/10000] Loss: 0.5763 (0.2539) Acc: 90.797% LR: 9.824e-06 Time: 0.192s,   41.76/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1764/10000] Loss: 0.0772 (0.2538) Acc: 90.802% LR: 9.823e-06 Time: 0.194s,   41.21/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1765/10000] Loss: 0.2724 (0.2538) Acc: 90.800% LR: 9.823e-06 Time: 0.192s,   41.67/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1766/10000] Loss: 0.0873 (0.2537) Acc: 90.805% LR: 9.822e-06 Time: 0.192s,   41.70/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1767/10000] Loss: 0.4955 (0.2539) Acc: 90.797% LR: 9.822e-06 Time: 0.192s,   41.61/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1768/10000] Loss: 0.2796 (0.2539) Acc: 90.795% LR: 9.821e-06 Time: 0.192s,   41.71/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1769/10000] Loss: 0.0213 (0.2537) Acc: 90.800% LR: 9.821e-06 Time: 0.191s,   41.80/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1770/10000] Loss: 0.0391 (0.2536) Acc: 90.805% LR: 9.820e-06 Time: 0.188s,   42.50/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1771/10000] Loss: 0.0176 (0.2535) Acc: 90.810% LR: 9.820e-06 Time: 0.189s,   42.37/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1772/10000] Loss: 0.0229 (0.2534) Acc: 90.815% LR: 9.820e-06 Time: 0.190s,   42.16/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1773/10000] Loss: 0.1223 (0.2533) Acc: 90.821% LR: 9.819e-06 Time: 0.190s,   42.00/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1774/10000] Loss: 0.0260 (0.2532) Acc: 90.826% LR: 9.819e-06 Time: 0.192s,   41.75/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1775/10000] Loss: 0.0314 (0.2530) Acc: 90.831% LR: 9.818e-06 Time: 0.192s,   41.72/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1776/10000] Loss: 0.0444 (0.2529) Acc: 90.836% LR: 9.818e-06 Time: 0.193s,   41.41/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1777/10000] Loss: 0.0663 (0.2528) Acc: 90.841% LR: 9.817e-06 Time: 0.192s,   41.63/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1778/10000] Loss: 0.0500 (0.2527) Acc: 90.846% LR: 9.817e-06 Time: 0.192s,   41.68/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1779/10000] Loss: 0.0365 (0.2526) Acc: 90.852% LR: 9.816e-06 Time: 0.192s,   41.66/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1780/10000] Loss: 0.0178 (0.2524) Acc: 90.857% LR: 9.816e-06 Time: 0.192s,   41.63/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1781/10000] Loss: 0.0225 (0.2523) Acc: 90.862% LR: 9.815e-06 Time: 0.193s,   41.35/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1782/10000] Loss: 0.1795 (0.2523) Acc: 90.860% LR: 9.815e-06 Time: 0.191s,   41.82/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1783/10000] Loss: 0.0532 (0.2522) Acc: 90.865% LR: 9.814e-06 Time: 0.192s,   41.59/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1784/10000] Loss: 0.2626 (0.2522) Acc: 90.863% LR: 9.814e-06 Time: 0.192s,   41.72/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1785/10000] Loss: 0.1205 (0.2521) Acc: 90.861% LR: 9.813e-06 Time: 0.189s,   42.27/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1786/10000] Loss: 0.0164 (0.2520) Acc: 90.866% LR: 9.813e-06 Time: 0.192s,   41.66/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1787/10000] Loss: 0.0646 (0.2519) Acc: 90.872% LR: 9.813e-06 Time: 0.190s,   42.20/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1788/10000] Loss: 0.0531 (0.2517) Acc: 90.877% LR: 9.812e-06 Time: 0.191s,   41.89/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1789/10000] Loss: 0.4599 (0.2519) Acc: 90.875% LR: 9.812e-06 Time: 0.191s,   41.85/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1790/10000] Loss: 0.0303 (0.2517) Acc: 90.880% LR: 9.811e-06 Time: 0.192s,   41.75/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1791/10000] Loss: 0.0134 (0.2516) Acc: 90.885% LR: 9.811e-06 Time: 0.192s,   41.60/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1792/10000] Loss: 0.0149 (0.2515) Acc: 90.890% LR: 9.810e-06 Time: 0.192s,   41.61/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1793/10000] Loss: 0.0466 (0.2514) Acc: 90.895% LR: 9.810e-06 Time: 0.191s,   41.79/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1794/10000] Loss: 0.5155 (0.2515) Acc: 90.886% LR: 9.809e-06 Time: 0.192s,   41.66/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1795/10000] Loss: 0.0578 (0.2514) Acc: 90.891% LR: 9.809e-06 Time: 0.194s,   41.28/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1796/10000] Loss: 0.0420 (0.2513) Acc: 90.896% LR: 9.808e-06 Time: 0.192s,   41.62/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1797/10000] Loss: 0.0838 (0.2512) Acc: 90.902% LR: 9.808e-06 Time: 0.193s,   41.50/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1798/10000] Loss: 0.1098 (0.2511) Acc: 90.907% LR: 9.807e-06 Time: 0.192s,   41.61/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1799/10000] Loss: 0.0486 (0.2510) Acc: 90.912% LR: 9.807e-06 Time: 0.192s,   41.57/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1800/10000] Loss: 0.4260 (0.2511) Acc: 90.910% LR: 9.806e-06 Time: 0.190s,   42.03/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1801/10000] Loss: 0.4407 (0.2512) Acc: 90.908% LR: 9.806e-06 Time: 0.191s,   41.97/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1802/10000] Loss: 0.0706 (0.2511) Acc: 90.913% LR: 9.805e-06 Time: 0.192s,   41.66/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1803/10000] Loss: 0.3474 (0.2512) Acc: 90.911% LR: 9.805e-06 Time: 0.191s,   41.88/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1804/10000] Loss: 0.3177 (0.2512) Acc: 90.909% LR: 9.804e-06 Time: 0.190s,   42.08/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1805/10000] Loss: 0.0479 (0.2511) Acc: 90.914% LR: 9.804e-06 Time: 0.192s,   41.68/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1806/10000] Loss: 0.0143 (0.2509) Acc: 90.919% LR: 9.803e-06 Time: 0.192s,   41.61/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1807/10000] Loss: 0.1062 (0.2509) Acc: 90.924% LR: 9.803e-06 Time: 0.193s,   41.36/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1808/10000] Loss: 0.0233 (0.2507) Acc: 90.929% LR: 9.802e-06 Time: 0.192s,   41.69/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1809/10000] Loss: 0.1489 (0.2507) Acc: 90.927% LR: 9.802e-06 Time: 0.192s,   41.77/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1810/10000] Loss: 0.0670 (0.2506) Acc: 90.932% LR: 9.801e-06 Time: 0.192s,   41.75/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1811/10000] Loss: 0.1420 (0.2505) Acc: 90.937% LR: 9.801e-06 Time: 0.192s,   41.65/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1812/10000] Loss: 0.0395 (0.2504) Acc: 90.942% LR: 9.800e-06 Time: 0.192s,   41.62/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1813/10000] Loss: 0.0244 (0.2503) Acc: 90.947% LR: 9.800e-06 Time: 0.192s,   41.61/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1814/10000] Loss: 0.0170 (0.2502) Acc: 90.952% LR: 9.800e-06 Time: 0.192s,   41.56/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1815/10000] Loss: 0.0494 (0.2500) Acc: 90.957% LR: 9.799e-06 Time: 0.193s,   41.40/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1816/10000] Loss: 0.2950 (0.2501) Acc: 90.955% LR: 9.799e-06 Time: 0.191s,   41.80/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1817/10000] Loss: 0.1738 (0.2500) Acc: 90.960% LR: 9.798e-06 Time: 0.192s,   41.69/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1818/10000] Loss: 0.4831 (0.2502) Acc: 90.952% LR: 9.798e-06 Time: 0.189s,   42.35/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1819/10000] Loss: 0.2287 (0.2501) Acc: 90.950% LR: 9.797e-06 Time: 0.195s,   40.96/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1820/10000] Loss: 0.0481 (0.2500) Acc: 90.955% LR: 9.797e-06 Time: 0.189s,   42.32/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1821/10000] Loss: 0.0423 (0.2499) Acc: 90.960% LR: 9.796e-06 Time: 0.191s,   41.93/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1822/10000] Loss: 0.0320 (0.2498) Acc: 90.965% LR: 9.796e-06 Time: 0.192s,   41.56/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1823/10000] Loss: 0.3203 (0.2498) Acc: 90.963% LR: 9.795e-06 Time: 0.192s,   41.64/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1824/10000] Loss: 0.0913 (0.2497) Acc: 90.968% LR: 9.795e-06 Time: 0.192s,   41.76/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1825/10000] Loss: 0.0362 (0.2496) Acc: 90.973% LR: 9.794e-06 Time: 0.192s,   41.56/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1826/10000] Loss: 0.0311 (0.2495) Acc: 90.978% LR: 9.794e-06 Time: 0.192s,   41.75/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1827/10000] Loss: 0.5274 (0.2497) Acc: 90.969% LR: 9.793e-06 Time: 0.192s,   41.69/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1828/10000] Loss: 0.5265 (0.2498) Acc: 90.967% LR: 9.793e-06 Time: 0.192s,   41.62/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1829/10000] Loss: 0.0189 (0.2497) Acc: 90.972% LR: 9.792e-06 Time: 0.193s,   41.37/s (0.192s,   41.72/s) Data: 0.004 (0.003)
TRAIN [1830/10000] Loss: 0.0300 (0.2496) Acc: 90.977% LR: 9.792e-06 Time: 0.192s,   41.68/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1831/10000] Loss: 0.0124 (0.2494) Acc: 90.982% LR: 9.791e-06 Time: 0.192s,   41.59/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1832/10000] Loss: 0.1261 (0.2494) Acc: 90.980% LR: 9.791e-06 Time: 0.192s,   41.63/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1833/10000] Loss: 0.0476 (0.2493) Acc: 90.985% LR: 9.790e-06 Time: 0.193s,   41.55/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1834/10000] Loss: 0.2358 (0.2493) Acc: 90.983% LR: 9.790e-06 Time: 0.190s,   42.14/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1835/10000] Loss: 0.2144 (0.2492) Acc: 90.981% LR: 9.789e-06 Time: 0.190s,   42.18/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1836/10000] Loss: 0.0485 (0.2491) Acc: 90.986% LR: 9.789e-06 Time: 0.191s,   41.98/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1837/10000] Loss: 0.0253 (0.2490) Acc: 90.991% LR: 9.788e-06 Time: 0.192s,   41.73/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1838/10000] Loss: 0.0264 (0.2489) Acc: 90.996% LR: 9.788e-06 Time: 0.192s,   41.72/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1839/10000] Loss: 0.0181 (0.2488) Acc: 91.001% LR: 9.787e-06 Time: 0.192s,   41.61/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1840/10000] Loss: 0.0141 (0.2486) Acc: 91.005% LR: 9.787e-06 Time: 0.192s,   41.57/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1841/10000] Loss: 0.0225 (0.2485) Acc: 91.010% LR: 9.786e-06 Time: 0.192s,   41.77/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1842/10000] Loss: 0.0233 (0.2484) Acc: 91.015% LR: 9.786e-06 Time: 0.192s,   41.70/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1843/10000] Loss: 0.0211 (0.2483) Acc: 91.020% LR: 9.785e-06 Time: 0.192s,   41.72/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1844/10000] Loss: 0.0447 (0.2482) Acc: 91.025% LR: 9.785e-06 Time: 0.192s,   41.72/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1845/10000] Loss: 0.0194 (0.2480) Acc: 91.030% LR: 9.784e-06 Time: 0.192s,   41.74/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1846/10000] Loss: 0.0233 (0.2479) Acc: 91.035% LR: 9.784e-06 Time: 0.192s,   41.65/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1847/10000] Loss: 0.1001 (0.2478) Acc: 91.040% LR: 9.783e-06 Time: 0.193s,   41.54/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1848/10000] Loss: 0.0369 (0.2477) Acc: 91.044% LR: 9.783e-06 Time: 0.192s,   41.72/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1849/10000] Loss: 0.0432 (0.2476) Acc: 91.049% LR: 9.782e-06 Time: 0.191s,   41.84/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1850/10000] Loss: 0.0839 (0.2475) Acc: 91.054% LR: 9.782e-06 Time: 0.189s,   42.41/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1851/10000] Loss: 0.0197 (0.2474) Acc: 91.059% LR: 9.781e-06 Time: 0.189s,   42.32/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1852/10000] Loss: 0.3446 (0.2474) Acc: 91.050% LR: 9.781e-06 Time: 0.191s,   41.98/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1853/10000] Loss: 0.3107 (0.2475) Acc: 91.048% LR: 9.780e-06 Time: 0.194s,   41.17/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1854/10000] Loss: 0.0115 (0.2474) Acc: 91.053% LR: 9.779e-06 Time: 0.194s,   41.32/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1855/10000] Loss: 0.1659 (0.2473) Acc: 91.051% LR: 9.779e-06 Time: 0.193s,   41.42/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1856/10000] Loss: 0.3662 (0.2474) Acc: 91.043% LR: 9.778e-06 Time: 0.192s,   41.70/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1857/10000] Loss: 0.1595 (0.2473) Acc: 91.041% LR: 9.778e-06 Time: 0.192s,   41.61/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1858/10000] Loss: 0.0199 (0.2472) Acc: 91.045% LR: 9.777e-06 Time: 0.192s,   41.67/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1859/10000] Loss: 0.0289 (0.2471) Acc: 91.050% LR: 9.777e-06 Time: 0.191s,   41.79/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1860/10000] Loss: 0.0221 (0.2470) Acc: 91.055% LR: 9.776e-06 Time: 0.192s,   41.75/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1861/10000] Loss: 0.5377 (0.2471) Acc: 91.053% LR: 9.776e-06 Time: 0.192s,   41.71/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1862/10000] Loss: 0.0203 (0.2470) Acc: 91.058% LR: 9.775e-06 Time: 0.191s,   41.79/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1863/10000] Loss: 0.3377 (0.2470) Acc: 91.049% LR: 9.775e-06 Time: 0.194s,   41.34/s (0.192s,   41.72/s) Data: 0.004 (0.003)
TRAIN [1864/10000] Loss: 0.1859 (0.2470) Acc: 91.047% LR: 9.774e-06 Time: 0.192s,   41.72/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1865/10000] Loss: 0.0516 (0.2469) Acc: 91.052% LR: 9.774e-06 Time: 0.191s,   41.97/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1866/10000] Loss: 0.0229 (0.2468) Acc: 91.057% LR: 9.773e-06 Time: 0.188s,   42.46/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1867/10000] Loss: 0.0315 (0.2467) Acc: 91.062% LR: 9.773e-06 Time: 0.189s,   42.33/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1868/10000] Loss: 0.0380 (0.2466) Acc: 91.067% LR: 9.772e-06 Time: 0.189s,   42.23/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1869/10000] Loss: 0.0367 (0.2464) Acc: 91.071% LR: 9.772e-06 Time: 0.191s,   41.82/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1870/10000] Loss: 0.0520 (0.2463) Acc: 91.076% LR: 9.771e-06 Time: 0.194s,   41.13/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1871/10000] Loss: 0.5599 (0.2465) Acc: 91.061% LR: 9.771e-06 Time: 0.192s,   41.61/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1872/10000] Loss: 0.1038 (0.2464) Acc: 91.066% LR: 9.770e-06 Time: 0.192s,   41.71/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1873/10000] Loss: 0.0629 (0.2463) Acc: 91.070% LR: 9.770e-06 Time: 0.192s,   41.71/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1874/10000] Loss: 0.0392 (0.2462) Acc: 91.075% LR: 9.769e-06 Time: 0.192s,   41.68/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1875/10000] Loss: 0.0168 (0.2461) Acc: 91.080% LR: 9.769e-06 Time: 0.192s,   41.75/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1876/10000] Loss: 0.3355 (0.2462) Acc: 91.071% LR: 9.768e-06 Time: 0.191s,   41.85/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1877/10000] Loss: 0.1081 (0.2461) Acc: 91.070% LR: 9.768e-06 Time: 0.191s,   41.82/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1878/10000] Loss: 0.4287 (0.2462) Acc: 91.068% LR: 9.767e-06 Time: 0.192s,   41.73/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1879/10000] Loss: 0.0340 (0.2461) Acc: 91.072% LR: 9.766e-06 Time: 0.193s,   41.52/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1880/10000] Loss: 0.0895 (0.2460) Acc: 91.077% LR: 9.766e-06 Time: 0.192s,   41.59/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1881/10000] Loss: 0.0941 (0.2459) Acc: 91.082% LR: 9.765e-06 Time: 0.192s,   41.75/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1882/10000] Loss: 0.0829 (0.2458) Acc: 91.087% LR: 9.765e-06 Time: 0.189s,   42.33/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1883/10000] Loss: 0.0705 (0.2457) Acc: 91.091% LR: 9.764e-06 Time: 0.191s,   41.86/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1884/10000] Loss: 0.0645 (0.2456) Acc: 91.096% LR: 9.764e-06 Time: 0.192s,   41.71/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1885/10000] Loss: 0.1594 (0.2456) Acc: 91.094% LR: 9.763e-06 Time: 0.192s,   41.73/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1886/10000] Loss: 0.2837 (0.2456) Acc: 91.092% LR: 9.763e-06 Time: 0.192s,   41.66/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1887/10000] Loss: 0.0115 (0.2455) Acc: 91.097% LR: 9.762e-06 Time: 0.191s,   41.79/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1888/10000] Loss: 0.0125 (0.2454) Acc: 91.102% LR: 9.762e-06 Time: 0.194s,   41.24/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1889/10000] Loss: 0.1833 (0.2453) Acc: 91.100% LR: 9.761e-06 Time: 0.191s,   41.79/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1890/10000] Loss: 0.1256 (0.2453) Acc: 91.098% LR: 9.761e-06 Time: 0.192s,   41.74/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1891/10000] Loss: 0.0628 (0.2452) Acc: 91.103% LR: 9.760e-06 Time: 0.193s,   41.43/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1892/10000] Loss: 0.0448 (0.2451) Acc: 91.107% LR: 9.760e-06 Time: 0.191s,   41.78/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1893/10000] Loss: 0.0189 (0.2449) Acc: 91.112% LR: 9.759e-06 Time: 0.191s,   41.84/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1894/10000] Loss: 0.1363 (0.2449) Acc: 91.110% LR: 9.759e-06 Time: 0.192s,   41.74/s (0.192s,   41.72/s) Data: 0.003 (0.003)
TRAIN [1895/10000] Loss: 0.0871 (0.2448) Acc: 91.115% LR: 9.758e-06 Time: 0.192s,   41.70/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1896/10000] Loss: 0.1673 (0.2448) Acc: 91.113% LR: 9.757e-06 Time: 0.192s,   41.65/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1897/10000] Loss: 0.0124 (0.2446) Acc: 91.118% LR: 9.757e-06 Time: 0.189s,   42.42/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1898/10000] Loss: 0.0400 (0.2445) Acc: 91.122% LR: 9.756e-06 Time: 0.189s,   42.29/s (0.192s,   41.72/s) Data: 0.002 (0.003)
TRAIN [1899/10000] Loss: 0.0182 (0.2444) Acc: 91.127% LR: 9.756e-06 Time: 0.189s,   42.39/s (0.192s,   41.73/s) Data: 0.002 (0.003)
TRAIN [1900/10000] Loss: 0.0857 (0.2443) Acc: 91.132% LR: 9.755e-06 Time: 0.191s,   41.91/s (0.192s,   41.73/s) Data: 0.002 (0.003)
TRAIN [1901/10000] Loss: 0.0376 (0.2442) Acc: 91.136% LR: 9.755e-06 Time: 0.193s,   41.55/s (0.192s,   41.73/s) Data: 0.002 (0.003)
